Craigslist URL,Neighborhood,City,State,Zip Code,RentStatusLastRun,RentDateLastRun,HomeStatusLastRun,HomeDateLastRun,||,Last Rat Diff Updated,rat_1_bed,diff_1_bed,rat_2_bed,diff_2_bed,rat_3_bed,diff_3_bed,rat_4_bed,diff_4_bed,rat_5_bed,diff_5_bed,rat_6_bed,diff_6_bed,rat_1_bed_c,diff_1_bed_c,rat_2_bed_c,diff_2_bed_c,rat_3_bed_c,diff_3_bed_c,rat_4_bed_c,diff_4_bed_c,rat_5_bed_c,diff_5_bed_c,rat_6_bed_c,diff_6_bed_c,rat_1_bed_h,diff_1_bed_h,rat_2_bed_h,diff_2_bed_h,rat_3_bed_h,diff_3_bed_h,rat_4_bed_h,diff_4_bed_h,rat_5_bed_h,diff_5_bed_h,rat_6_bed_h,diff_6_bed_h,rat_1_bed_th,diff_1_bed_th,rat_2_bed_th,diff_2_bed_th,rat_3_bed_th,diff_3_bed_th,rat_4_bed_th,diff_4_bed_th,rat_5_bed_th,diff_5_bed_th,rat_6_bed_th,diff_6_bed_th
miami,,Miami,FL,33190,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0.709,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006,-9,0,0,0,0,0,0,0,0,0,0,0.731,457,0,0,0,0,0,0
miami,,Miami,FL,33196,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0.548,599,0.578,622,0.774,446,0.876,281,0.672,1133,0,0,0.548,599,0.578,622,0.84,264,0,0,0,0,0,0,0,0,0,0,0.826,349,0.867,305,0.672,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33206,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33222,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33234,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33238,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33245,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33247,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33255,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33242,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33243,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33256,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33261,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33265,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33283,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33257,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33266,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33269,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33280,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33296,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33299,Successful,'2017-02-08',FAILED,'2017-02-08',,,,,,,,,,,,,
miami,,Miami,FL,33010,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,1.255,-264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33012,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0.514,534,0.558,574,0.758,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33013,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33014,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0.576,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33015,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0.55,697,0.775,416,0.802,456,0,0,0,0,0,0,0.592,561,0,0,0,0,0,0,0,0,0,0,0,0,0.72,630,0.756,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33016,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0.868,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miami,,Miami,FL,33018,Successful,'2017-02-08',Successful,'2017-02-06',||,'2017-02-08',0,0,0,0,0.612,931,0.942,140,0,0,0,0,0,0,0,0,0.683,554,0,0,0,0,0,0,0,0,0,0,0.633,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
