Craigslist URL,Neighborhood,City,State,Zip Code,RentStatusLastRun,RentDateLastRun,HomeStatusLastRun,HomeDateLastRun,||,Last Rat Diff Updated,rat_1_bed,diff_1_bed,rat_2_bed,diff_2_bed,rat_3_bed,diff_3_bed,rat_4_bed,diff_4_bed,rat_5_bed,diff_5_bed,rat_6_bed,diff_6_bed,rat_1_bed_c,diff_1_bed_c,rat_2_bed_c,diff_2_bed_c,rat_3_bed_c,diff_3_bed_c,rat_4_bed_c,diff_4_bed_c,rat_5_bed_c,diff_5_bed_c,rat_6_bed_c,diff_6_bed_c,rat_1_bed_h,diff_1_bed_h,rat_2_bed_h,diff_2_bed_h,rat_3_bed_h,diff_3_bed_h,rat_4_bed_h,diff_4_bed_h,rat_5_bed_h,diff_5_bed_h,rat_6_bed_h,diff_6_bed_h,rat_1_bed_th,diff_1_bed_th,rat_2_bed_th,diff_2_bed_th,rat_3_bed_th,diff_3_bed_th,rat_4_bed_th,diff_4_bed_th,rat_5_bed_th,diff_5_bed_th,rat_6_bed_th,diff_6_bed_th
washingtondc,,Vienna,VA,22181,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',1.208,-308,1.45,-759,1.469,-1008,0,0,0,0,0,0,1.208,-308,1.464,-782,0.933,145,0,0,0,0,0,0,0,0,1.249,-420,1.562,-1209,0,0,0,0,0,0,0,0,0,0,1.485,-1043,0,0,0,0,0,0
washingtondc,,Vienna,VA,22182,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',0,0,1.231,-530,3.455,-2546,1.378,-1229,4.194,-4111,0,0,0,0,1.231,-530,0,0,0,0,0,0,0,0,0,0,1.789,-1807,3.483,-2575,1.386,-1255,4.194,-4111,0,0,0,0,1.178,-408,3.428,-2518,1.348,-1130,0,0,0,0
washingtondc,,Woodbridge,VA,22191,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',0,0,1.059,-89,1.111,-175,1.235,-401,0.932,136,1.883,-1060,0,0,1.276,-419,1.24,-378,1.137,-235,0,0,0,0,0,0,0.686,477,0.952,76,1.371,-635,0.932,136,1.883,-1060,0,0,0.942,88,1.115,-181,0.93,119,0,0,0,0
washingtondc,,Woodbridge,VA,22192,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',0.763,301,0.896,153,0.899,184,1.496,-716,0,0,0,0,0.763,301,0.836,241,0.763,432,0,0,0,0,0,0,0,0,0.767,343,1.287,-523,1.669,-965,0,0,0,0,0,0,0.996,6,0.889,202,1.155,-224,0,0,0,0
washingtondc,,Woodbridge,VA,22193,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',0,0,0.981,24,0.969,45,0.942,113,2.409,-1405,0,0,0,0,0.981,24,0,0,0,0,0,0,0,0,0,0,0,0,1.053,-78,0.956,85,2.409,-1405,0,0,0,0,0,0,0.9,147,0.834,323,0,0,0,0
washingtondc,,Arlington,VA,22201,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',1.212,-414,1.291,-820,1.186,-737,2.853,-3983,2.494,-4630,0,0,1.213,-416,1.337,-951,1.313,-1244,0,0,0,0,0,0,0.932,133,1.193,-545,1.103,-408,2.948,-4188,2.494,-4630,0,0,0.874,246,1.291,-820,1.241,-957,2.797,-3864,0,0,0,0
washingtondc,,Arlington,VA,22202,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',1.142,-265,1.443,-1037,1.903,-1998,1.617,-1916,0,0,0,0,1.139,-258,1.462,-1080,2.236,-2736,0,0,0,0,0,0,1.296,-552,1.572,-1339,1.925,-2046,1.628,-1952,0,0,0,0,0,0,1.443,-1037,1.575,-1273,1.272,-844,0,0,0,0
washingtondc,,Arlington,VA,22203,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',1.319,-576,1.495,-1166,1.266,-830,1.269,-921,0,0,0,0,1.319,-576,1.424,-999,1.147,-460,0,0,0,0,0,0,0,0,1.535,-1260,1.228,-713,1.269,-921,0,0,0,0,0,0,1.605,-1427,1.388,-1213,0,0,0,0,0,0
washingtondc,,Arlington,VA,22204,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',0.95,77,1.281,-523,1.362,-866,2.556,-2431,4.923,-3923,0,0,0.914,133,1.117,-217,0,0,0,0,0,0,0,0,0.999,2,1.31,-577,1.453,-1084,2.556,-2431,4.923,-3923,0,0,1.229,-352,1.37,-688,1.327,-782,2.805,-2820,0,0,0,0
washingtondc,,Arlington,VA,22205,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',0,0,0,0,2.602,-2644,1.39,-1355,3.692,-4945,5.146,-6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.596,-2634,1.386,-1342,3.692,-4945,5.146,-6011,0,0,0,0,2.955,-3225,1.431,-1498,0,0,0,0
washingtondc,,Arlington,VA,22206,Successful,'2016-12-24',Successful,'2016-12-21',||,'2016-12-24',1.591,-882,1.412,-789,2.649,-2061,1.709,-1532,0,0,0,0,1.335,-500,1.232,-444,2.146,-1432,0,0,0,0,0,0,1.643,-959,1.38,-728,1.887,-1109,1.712,-1540,0,0,0,0,1.613,-915,1.524,-1004,2.978,-2472,1.709,-1532,0,0,0,0
washingtondc,,Vienna,VA,22181,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.208,-308,1.45,-759,1.469,-1008,0,0,0,0,0,0,1.208,-308,1.464,-782,0.933,145,0,0,0,0,0,0,0,0,1.249,-420,1.562,-1209,0,0,0,0,0,0,0,0,0,0,1.485,-1043,0,0,0,0,0,0
washingtondc,,Arlington,VA,22209,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.371,-703,2.217,-2593,2.51,-4760,0,0,0,0,0,0,1.373,-706,2.313,-2796,4.572,-11264,0,0,0,0,0,0,0.709,552,1.725,-1544,2.006,-3172,0,0,0,0,0,0,0,0,2.531,-3262,2.345,-4241,0,0,0,0,0,0
washingtondc,,Arlington,VA,22213,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.491,-1542,1.426,-929,3.346,-2932,0,0,0,0,0,0,2.491,-1542,1.304,-662,0,0,0,0,0,0,0,0,0,0,1.392,-855,3.366,-2958,0,0,0,0,0,0,0,0,1.601,-1311,3.097,-2621,0,0,0,0,0,0
washingtondc,,Arlington,VA,22214,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Arlington,VA,22215,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Arlington,VA,22216,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Arlington,VA,22217,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Arlington,VA,22218,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Arlington,VA,22219,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Alexandria,VA,22301,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.901,197,1.411,-980,3.781,-2920,0,0,0,0,0,0,0.901,197,1.028,-66,0,0,0,0,0,0,0,0,0,0,1.399,-952,3.838,-2980,0,0,0,0,0,0,0,0,1.466,-1110,3.696,-2831,0,0,0,0,0,0
washingtondc,,Alexandria,VA,22302,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.023,-35,1.204,-393,3.475,-2435,3.527,-3442,4.739,-4861,0,0,1.019,-29,1.16,-308,2.426,-1403,0,0,0,0,0,0,1.062,-95,1.25,-481,4.193,-3142,3.569,-3499,4.739,-4861,0,0,1.154,-238,1.25,-481,2.726,-1698,2.106,-1506,0,0,0,0
washingtondc,,Alexandria,VA,22303,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.147,-235,1.278,-486,1.053,-126,0,0,0,0,0,0,1.147,-235,1.352,-614,1.435,-1026,0,0,0,0,0,0,0,0,1.214,-373,0.975,58,0,0,0,0,0,0,0,0,1.036,-62,1.412,-973,0,0,0,0,0,0
washingtondc,,Alexandria,VA,22304,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.003,-5,1.203,-349,0.824,633,0,0,0,0,0,0,0.999,1,1.204,-352,0.657,1234,0,0,0,0,0,0,1.124,-189,1.197,-340,0.7,1081,0,0,0,0,0,0,1.163,-247,1.203,-349,0.934,237,0,0,0,0,0,0
washingtondc,,Alexandria,VA,22305,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.889,169,1.486,-936,1.125,-349,3.88,-3419,0,0,0,0,0.889,169,0.987,26,0.936,178,0,0,0,0,0,0,0,0,1.502,-967,1.196,-548,3.955,-3507,0,0,0,0,0,0,1.598,-1153,1.123,-345,2.805,-2142,0,0,0,0
washingtondc,,Alexandria,VA,22306,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.799,252,1.077,-120,1.333,-594,1.134,-327,1.38,-989,4.699,-5918,0.698,378,0.993,11,1.203,-363,0,0,0,0,0,0,1.466,-584,1.206,-320,1.267,-476,1.252,-615,1.38,-989,4.699,-5918,0,0,1.235,-365,1.336,-599,0.998,4,0,0,0,0
washingtondc,,Alexandria,VA,22307,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.8,-580,0.978,39,3.046,-1917,0,0,0,0,0,0,1.8,-580,0.96,70,2.033,-968,0,0,0,0,0,0,0,0,1.013,-22,3.016,-1889,0,0,0,0,0,0,0,0,1.316,-553,3.426,-2273,0,0,0,0,0,0
washingtondc,,Alexandria,VA,22308,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0,0,3.184,-2210,3.052,-2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.184,-2210,3.052,-2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
washingtondc,,Alexandria,VA,22309,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.738,345,0.833,251,1.022,-40,1.345,-681,1.798,-1576,0,0,0.767,307,0.805,293,0.795,374,0,0,0,0,0,0,0,0,0.833,251,1.231,-421,1.402,-794,1.821,-1622,0,0,0.667,438,0.941,88,1.007,-12,0.987,25,1.402,-794,0,0
washingtondc,,Alexandria,VA,22310,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.222,-227,1.133,-226,2.412,-1401,1.448,-907,1.389,-1049,0,0,1.222,-227,1.123,-209,2.073,-1064,0,0,0,0,0,0,0,0,1.061,-104,2.487,-1475,1.501,-1015,1.389,-1049,0,0,0,0,1.269,-458,2.393,-1382,1.114,-230,0,0,0,0
washingtondc,,Alexandria,VA,22311,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.003,-4,1.361,-572,1.554,-1108,0,0,0,0,0,0,0.994,9,1.338,-536,0,0,0,0,0,0,0,0,1.225,-337,0,0,1.49,-981,0,0,0,0,0,0,0,0,1.739,-1172,1.577,-1155,0,0,0,0,0,0
washingtondc,,Alexandria,VA,22312,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.82,262,1.11,-195,1.285,-583,1.872,-1395,0,0,0,0,0.82,262,0.831,300,0.87,265,0,0,0,0,0,0,0,0,0,0,1.16,-328,2.031,-1650,0,0,0,0,0,0,1.234,-416,1.373,-764,1.677,-1084,0,0,0,0
washingtondc,,Alexandria,VA,22313,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washingtondc,,Alexandria,VA,22314,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.375,-662,1.601,-1332,1.876,-2290,4.542,-4428,0,0,0,0,1.375,-662,1.461,-1022,2.597,-4174,0,0,0,0,0,0,0,0,1.656,-1456,1.763,-1993,4.002,-3752,0,0,0,0,0,0,1.683,-1515,1.855,-2234,4.747,-4684,0,0,0,0
washingtondc,,Alexandria,VA,22315,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.96,64,1.292,-444,1.502,-904,2.024,-1497,0,0,0,0,0.96,64,1.281,-427,1.173,-311,0,0,0,0,0,0,0,0,1.973,-1477,1.592,-1065,2.101,-1610,0,0,0,0,0,0,1.467,-709,1.506,-910,1.923,-1350,0,0,0,0
richmond,,Glen Allen,VA,23060,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',5.341,-1806,1.606,-309,0.969,43,1.041,-63,0,0,0,0,0,0,1.606,-309,1.111,-154,1.477,-730,0,0,0,0,5.341,-1806,0,0,0.894,148,1.026,-40,0,0,0,0,0,0,0,0,1.229,-318,0,0,0,0,0,0
richmond,,Richmond,VA,23173,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23218,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23219,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.178,-158,2.375,-880,2.123,-620,0,0,0,0,0,0,1.178,-158,2.384,-886,4.915,-2161,0,0,0,0,0,0,0,0,1.584,-374,2.098,-606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,23220,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.115,-97,0.826,219,1.086,-125,2.55,-1778,0,0,0,0,1.048,-41,0.83,214,1.167,-242,1.931,-1068,0,0,0,0,1.403,-341,0.774,284,1.052,-76,2.718,-1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,23221,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.712,431,0.857,172,1.3,-430,7.447,-2740,0,0,0,0,0.712,431,0.8,240,1.156,-224,0,0,0,0,0,0,0,0,1.298,-357,1.331,-475,7.447,-2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,23222,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.483,323,0.764,231,1.513,-255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483,323,0.764,231,1.513,-255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,23223,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.81,218,0.86,133,0.967,30,0,0,0,0,0,0,0.826,200,0.326,642,0.687,287,0,0,0,0,0,0,0.81,218,0.875,119,0.98,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,23224,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.596,402,0.282,771,0.613,356,0.703,259,0,0,0,0,0.596,402,0.631,396,0.742,238,0.591,357,0,0,0,0,0,0,0.27,784,0.6,368,0.803,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,23225,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.247,-190,1.087,-98,0,0,0,0,0,0,0,0,0.853,113,1.281,-317,0,0,0,0,0,0,0,0,1.251,-193,1.032,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,23226,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.832,-596,1.304,-389,4.698,-1664,0,0,0,0,0,0,3.204,-1578,2.173,-1502,0,0,0,0,0,0,0,0,1.578,-414,1.275,-352,4.698,-1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Henrico,VA,23227,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.373,359,3.269,-851,1.065,-70,3.28,-1019,0,0,0,0,0.373,359,5.304,-1614,0.2,866,0,0,0,0,0,0,0,0,2.936,-726,1.122,-132,3.28,-1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Henrico,VA,23228,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.777,190,0.763,303,2.351,-724,0,0,0,0,0,0,0.736,225,0.655,441,0,0,0,0,0,0,0,0,0.922,66,0.796,260,2.351,-724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Henrico,VA,23229,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.532,-360,1.348,-330,2.366,-1093,3.501,-2564,0,0,0,0,1.827,-560,2.327,-1257,4.454,-2763,0,0,0,0,0,0,1.521,-353,1.299,-283,2.274,-1019,3.501,-2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Henrico,VA,23230,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.166,-95,0.886,120,1.793,-525,0,0,5.349,-2827,0,0,1.068,-39,0.8,210,3.346,-1553,0,0,0,0,0,0,1.283,-162,1.23,-242,1.793,-525,0,0,5.349,-2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Henrico,VA,23231,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',1.199,-199,1.199,-124,0.899,97,0.877,170,0,0,0,0,1.199,-199,3.076,-1291,0,0,1.775,-1073,0,0,0,0,0,0,0.662,210,0.899,97,0.877,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,23232,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Henrico,VA,23233,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.841,180,1.103,-136,1.128,-210,0,0,0,0,0,0,0.825,198,1.192,-253,1.455,-745,0,0,0,0,0,0,1.05,-57,1.089,-117,1.089,-145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Chesterfield,VA,23234,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.532,305,0.71,322,1.12,-117,0,0,0,0,0,0,0.523,311,0.83,189,0,0,0,0,0,0,0,0,0.558,288,0.707,325,1.12,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Chesterfield,VA,23235,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.701,141,0.818,185,0.95,60,0,0,3.867,-1362,0,0,0,0,0.59,416,0.812,224,0,0,2.261,-599,0,0,0.701,141,1.022,-22,0.956,52,0,0,4.105,-1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Chesterfield,VA,23236,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',2.364,-745,2.987,-948,0.868,155,0,0,1.905,-792,0,0,2.364,-745,3.08,-992,1.022,-26,0,0,0,0,0,0,0,0,1.509,-243,0.861,163,0,0,1.905,-792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Chesterfield,VA,23237,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,1.514,-244,0.985,14,1.117,-132,0,0,0,0,0,0,0,0,1.448,-409,0,0,0,0,0,0,0,0,1.514,-244,0.954,42,1.117,-132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Henrico,VA,23238,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0.751,173,0.818,176,0.962,43,2.643,-1150,0,0,0,0,0.751,173,0.818,176,0.819,207,0,0,0,0,0,0,0,0,0,0,1.115,-132,2.643,-1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,23240,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23241,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Henrico,VA,23242,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23249,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Henrico,VA,23250,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Henrico,VA,23255,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23260,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23261,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23269,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23273,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23274,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23276,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23278,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23279,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23282,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23284,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23285,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23286,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Henrico,VA,23288,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23289,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23290,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23291,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23292,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23293,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Henrico,VA,23294,Successful,'2016-12-24',Successful,'2016-12-20',||,'2016-12-24',0,0,0.889,104,1.708,-429,0,0,0,0,0,0,0,0,0.703,279,1.579,-351,0,0,0,0,0,0,0,0,1.533,-501,1.817,-495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richmond,,Richmond,VA,23295,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Chesterfield,VA,23297,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richmond,,Richmond,VA,23298,Successful,'2016-12-24',FAILED,'2016-12-24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
